title,location,year,odometer,price,link
2020 Toyota RAV4,NA                  ,2020,"31,659km 2487cc, Hybrid, Automatic","$50,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4673771147?rsqid=fc5b332202a14f8796add4eeb5e91af3-001
2022 Toyota RAV4,NA                  ,2022,"46,886km 1987cc, Petrol, Automatic","$32,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4673771008?rsqid=fc5b332202a14f8796add4eeb5e91af3-001
2022 Toyota RAV4,NA                  ,2022,"35,719km 2487cc, Hybrid, Automatic","$50,993",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4673735427?rsqid=fc5b332202a14f8796add4eeb5e91af3-001
2022 Toyota RAV4,NA                  ,2022,"41,632km 1986cc, Petrol, Automatic","$32,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4669587311?rsqid=fc5b332202a14f8796add4eeb5e91af3-001
2020 Toyota RAV4,NA                  ,2020,"46,410km 1987cc, Petrol, Automatic","$33,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4669412074?rsqid=fc5b332202a14f8796add4eeb5e91af3-001
2022 Toyota RAV4,NA                  ,2022,"34,354km 1987cc, Petrol, Automatic","$33,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4665446221?rsqid=fc5b332202a14f8796add4eeb5e91af3-001
2022 Toyota RAV4,NA                  ,2022,"36,300km 2487cc, Petrol, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4662192219?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2020 Toyota RAV4,NA                  ,2020,"58,777km 2487cc, Hybrid, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4656386741?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"29,835km 2487cc, Petrol, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4656341056?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"37,818km 1987cc, Petrol, Automatic","$34,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4652720275?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2021 Toyota RAV4,"Wellington, Wellington",2021,"77,605km 2487cc, Hybrid, Automatic","$47,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4652688604?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,NA                  ,2019,"61,551km 2487cc, Hybrid, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4652486141?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2023 Toyota RAV4,NA                  ,2026,"23,090km 1987cc, Petrol, Automatic","$41,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4647207329?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"48,096km 1987cc, Petrol, Automatic","$33,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4647189419?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,"Wellington, Wellington",2019,"63,413km 2487cc, Hybrid, Automatic","$45,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4647155589?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,NA                  ,2019,"41,070km 2487cc, Hybrid, Automatic","$40,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4646689976?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"31,738km 1986cc, Petrol, Automatic","$36,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4628545817?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2020 Toyota RAV4,NA                  ,2020,"58,350km 2500cc, Petrol, Automatic","$42,599",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4724679067?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2020 Toyota RAV4,"Wellington, Wellington",2020,"38,080km 2487cc, Hybrid, Automatic","$57,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4622369068?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"50,405km 2487cc, Petrol, Automatic","$38,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4601483349?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,"Wellington, Wellington",2019,"44,426km 2487cc, Hybrid, Automatic","$43,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4600891691?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,NA                  ,2019,"42,263km 1986cc, Petrol, Automatic","$31,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4586345631?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"37,502km 2487cc, Petrol, Automatic","$39,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4609389420?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,NA                  ,2019,"24,581km 2487cc, Hybrid, Automatic","$44,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4573830240?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2021 Toyota RAV4,NA                  ,2021,"39,288km 2487cc, Hybrid, Automatic","$41,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4567863410?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2022 Toyota RAV4,NA                  ,2022,"38,837km 2487cc, Petrol, Automatic","$40,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4564479176?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2019 Toyota RAV4,NA                  ,2019,"53,195km 2487cc, Hybrid, Automatic","$37,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4560691922?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2021 Toyota RAV4,NA                  ,2021,"35,657km 2487cc, Petrol, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4646983506?rsqid=3cab027d18ba4c06bd830c99c8ec9e89-001
2021 Toyota RAV4,"Wellington, Wellington",2021,"42,791km 2487cc, Hybrid, Automatic","$42,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4547750891?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,"Wellington, Wellington",2019,"51,561km 2487cc, Hybrid, Automatic","$37,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4520554832?rsqid=9565487a6c8943efa6f202091db88642-001
2022 Toyota RAV4,NA                  ,2022,"41,500km 2487cc, Petrol, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4518973201?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,"Wellington, Wellington",2019,"75,000km 1987cc, Petrol, Automatic","$29,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4508073734?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,NA                  ,2019,"69,517km 2487cc, Hybrid, Automatic","$43,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4469884996?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,NA                  ,2019,"57,595km 2487cc, Hybrid, Automatic","$40,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4381664272?rsqid=9565487a6c8943efa6f202091db88642-001
2022 Toyota RAV4,NA                  ,2022,"36,684km 2487cc, Petrol, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4757806029?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,NA                  ,2019,"64,103km 2487cc, Hybrid, Automatic","$39,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4245149153?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,NA                  ,2019,"32,360km 2487cc, Hybrid, Automatic","$42,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4243592934?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,NA                  ,2019,"47,235km 2487cc, Hybrid, Automatic","$42,950",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4346391049?rsqid=9565487a6c8943efa6f202091db88642-001
2023 Toyota RAV4,"Auckland City, Auckland",2023,"11,200km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4775925749?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,"Papakura, Auckland  ",2019,"40,000km 1986cc, Petrol, Automatic","$33,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4774589778?rsqid=9565487a6c8943efa6f202091db88642-001
2023 Toyota RAV4,"Auckland City, Auckland",2023,"285km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4774557955?rsqid=9565487a6c8943efa6f202091db88642-001
2020 Toyota RAV4,NA                  ,2020,"70,500km 2500cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4772429988?rsqid=9565487a6c8943efa6f202091db88642-001
2020 Toyota RAV4,"Franklin, Auckland  ",2020,"55,000km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4771146557?rsqid=9565487a6c8943efa6f202091db88642-001
2018 Toyota RAV4,"Upper Hutt City, Wellington",2018,"69,000km 2000cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4769047803?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,NA                  ,2019,"65,000km 1986cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4767667120?rsqid=9565487a6c8943efa6f202091db88642-001
2020 Toyota RAV4,"North Shore, Auckland",2020,"79,500km 2487cc, Hybrid, Automatic","$37,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4764538335?rsqid=9565487a6c8943efa6f202091db88642-001
2020 Toyota RAV4,"Waitakere, Auckland ",2020,"57,017km 2487cc, Petrol, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4763030694?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,"Waitakere, Auckland ",2019,"73,000km 1986cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759519212?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"40,453km 1986cc, Petrol, Automatic","$29,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4751551180?rsqid=9565487a6c8943efa6f202091db88642-001
2019 Toyota RAV4,"Hibiscus Coast, Auckland",2019,"57,000km 1986cc, Petrol, Automatic","$24,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744818560?rsqid=9565487a6c8943efa6f202091db88642-001
2018 Toyota RAV4,"Auckland, Auckland  ",2018,"58,740km 2000cc, Petrol, Automatic","$28,850",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4755689132?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2022 Toyota RAV4,NA                  ,2022,"23,900km 1986cc, Petrol, Automatic","$31,400",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4718654462?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,"North Shore, Auckland",2021,"49,760km 2487cc, Hybrid, Automatic","$43,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4742189938?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2018 Toyota RAV4,NA                  ,2018,"47,000km 1986cc, Petrol, Automatic","$28,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4718335907?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2019 Toyota RAV4,NA                  ,2019,"69,195km 2487cc, Hybrid, Automatic","$41,800",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4711646949?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2020 Toyota RAV4,"Auckland City, Auckland",2020,"62,000km 2487cc, Hybrid, Automatic","$38,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4707360330?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,"Waitakere, Auckland ",2021,"40,200km 1986cc, Petrol, Automatic","$31,600",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4730730148?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2019 Toyota RAV4,"Botany Downs, Auckland",2019,"52,348km 2487cc, Hybrid, Automatic","$44,890",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4735079827?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,"Auckland City, Auckland",2021,"24,000km 2487cc, Hybrid, Manual","$37,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4716609641?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2024 Toyota RAV4,"North Shore, Auckland",2024,"1,700km 2487cc, Hybrid, Automatic","$52,900",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706956120?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,NA                  ,2021,"24,000km 2487cc, Petrol, Automatic","$49,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706785591?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2023 Toyota RAV4,"Botany Downs, Auckland",2023,"10,000km 2487cc, Hybrid","$64,100",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706751063?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,"Auckland City, Auckland",2021,"12,000km 1986cc, Petrol, Automatic","$32,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706651088?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2020 Toyota RAV4,NA                  ,2020,"40,000km 1986cc, Petrol, Automatic","$40,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706537009?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,"Auckland City, Auckland",2021,"23,466km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706483933?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2024 Toyota RAV4,"Wellington City, Wellington",2024,"80km 2487cc, Hybrid, Automatic","$53,888",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706403976?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,NA                  ,2021,"38,888km 2487cc, Petrol, Automatic","$38,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706282360?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2022 Toyota RAV4,"Manukau, Auckland   ",2022,"77,500km 1986cc, Petrol, Automatic","$35,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4707383257?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2019 Toyota RAV4,"Kapiti, Wellington  ",2019,"41,500km 2487cc, Petrol, Automatic","$35,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706160479?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,"Botany Downs, Auckland",2021,"66,000km 2487cc, Hybrid, Automatic","$43,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706090605?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2021 Toyota RAV4,NA                  ,2021,"26,662km 2487cc, Hybrid, Automatic","$41,690",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4701712252?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2022 Toyota RAV4,"Christchurch City, Canterbury",2022,"25,300km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4697830508?rsqid=8d323bbfc9fc4acab8733c691139bec8-001
2020 Toyota RAV4,"Auckland City, Auckland",2020,"75,500km 2487cc, Hybrid, Automatic","$33,900",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4691682983?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2020 Toyota RAV4,"North Shore, Auckland",2020,"21,000km 2480cc, Plug-in hybrid, Automatic","$53,995",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4691529600?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2021 Toyota RAV4,"Papakura, Auckland  ",2021,"60,000km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4684557887?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2022 Toyota RAV4,"Albany, Auckland    ",2022,"3,940km 2487cc, Hybrid, Automatic","$46,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4659462159?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2020 Toyota RAV4,NA                  ,2020,"78,000km 2487cc, Hybrid, Automatic","$45,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4659175177?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2020 Toyota RAV4,NA                  ,2020,"39,569km 2487cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4654276915?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2021 Toyota RAV4,"Onehunga, Auckland  ",2021,"39,164km 2487cc, Petrol, Automatic","$44,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4697988203?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,"Christchurch City, Canterbury",2019,"34,000km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4776267601?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,"Auckland, Auckland  ",2019,"10,645km 2500cc, Hybrid, Automatic","$39,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4627153659?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,NA                  ,2019,"80,000km 2487cc, Hybrid, Automatic","$34,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744550042?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,"North Shore, Auckland",2019,"50,413km 1986cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4771244279?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2021 Toyota RAV4,"North Shore, Auckland",2021,"35,000km 2487cc, Hybrid, Automatic","$52,999",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4749484470?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,"Botany Downs, Auckland",2019,"59,000km 1986cc, Petrol, Automatic","$28,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4766679547?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2018 Toyota RAV4,"Henderson, Auckland ",2018,"73,300km 1986cc, Petrol, Automatic","$30,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4767724525?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2022 Toyota RAV4,"Manukau, Auckland   ",2022,"9,500km 1986cc, Petrol, Automatic","$48,880",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4766689444?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2020 Toyota RAV4,"Auckland City, Auckland",2020,"40,100km 2000cc, Petrol, Automatic","$33,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4706584431?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2020 Toyota RAV4,"New Lynn, Auckland  ",2020,"39,246km 2500cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744326330?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,"Lower Hutt City, Wellington",2019,"61,000km 2487cc, Petrol, Automatic","$34,990",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4732291072?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2023 Toyota RAV4,"Auckland, Auckland  ",2023,"5,640km 2487cc, Hybrid, Automatic","$50,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4466397331?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2020 Toyota RAV4,"Manukau, Auckland   ",2020,"70,000km Petrol, Automatic","$31,500",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4757861528?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2023 Toyota RAV4,"Auckland City, Auckland",2023,"1,125km 2487cc, Hybrid, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4742287717?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2019 Toyota RAV4,"North Shore, Auckland",2019,"58,000km 2487cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759758895?rsqid=7c33afbf8a8147df882c3e1efa37bf45-001
2021 Toyota RAV4,"Manukau, Auckland   ",2021,"43,573km 2487cc, Hybrid, Automatic","$40,000",https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4744196831?rsqid=3ae65eb5fa99456c9bf64851950fd678-001
2018 Toyota RAV4,"Botany Downs, Auckland",2018,"76,000km 2494cc, Petrol, Automatic",,https://www.trademe.co.nz/a/motors/cars/toyota/rav4/listing/4759024613?rsqid=3ae65eb5fa99456c9bf64851950fd678-001
